id,datestamp,timestamp,version,order,behavior,opponent,reply,payoff,rt,score,met,condition
AC5LU9TF9CTK9_m4,11/8/2013,16:20:31,lit1p1,9,2,2nopun,0,0,4801,48,3,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:20:31,lit1p1,38,2,5pun,0,0,4225,58,2,0
A1EU25HIF6NX3E _m4,11/8/2013,16:20:31,lit1p1,13,2,1pun,0,0,6004,57,1,0
A1Q2I7G8105MPL_m4,11/8/2013,16:20:31,lit1p1,37,2,2nopun,0,0,8761,50,5,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:20:31,lit1p1,8,1,3nopun,0,1,5262,58,6,0
A1LX3YP9PCKI72_m4,11/8/2013,16:20:31,lit1p1,10,2,3pun,0,0,4842,48,10,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:20:32,lit1p1,9,2,1pun,0,0,8149,52,3,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:20:32,lit1p1,17,1,2pun,-2,1,6399,57,5,0
ACFBUSLSNUGRU_m4,11/8/2013,16:20:32,lit1p1,22,1,1pun,-2,1,4825,57,4,0
A3VID10OBZ6FUG_m4,11/8/2013,16:20:33,lit1p1,1,1,2pun,-2,1,10936,49,1,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:20:33,lit1p1,33,1,2nopun,0,1,4045,55,1,0
A3T53EN0F7WMRO_m4,11/8/2013,16:20:33,lit1p1,17,2,2nopun,0,0,10076,42,7,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:20:34,lit1p1,7,2,3nopun,0,0,5619,50,7,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:20:34,lit1p1,29,1,3nopun,0,1,5214,63,7,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:20:34,lit1p1,21,1,6nopun,0,1,4436,67,1,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:20:35,lit1p1,21,2,6pun,0,0,4837,50,5,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:20:35,lit1p1,9,1,5pun,-2,1,4364,54,1,0
A1PFCPFCGNKME3_m4,11/8/2013,16:20:35,lit1p1,7,2,6nopun,0,0,4470,53,1,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:20:35,lit1p1,24,2,2pun,0,0,4422,64,6,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:20:35,lit1p1,4,2,6pun,0,0,10090,50,4,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:20:36,lit1p1,39,2,5pun,0,0,4046,58,3,0
A2HK1VAUSAFU0_m4,11/8/2013,16:20:36,lit1p1,27,1,0pun,-2,1,8255,51,1,0
AC5LU9TF9CTK9_m4,11/8/2013,16:20:36,lit1p1,10,2,2nopun,0,0,4730,48,4,0
A1LX3YP9PCKI72_m4,11/8/2013,16:20:36,lit1p1,11,2,4pun,0,0,4342,48,1,0
A1EU25HIF6NX3E _m4,11/8/2013,16:20:37,lit1p1,14,2,1pun,0,0,4660,57,2,0
A2LEY4X3LD8G26_m4,11/8/2013,16:20:37,lit1p1,1,1,4pun,-2,1,9038,49,1,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:20:37,lit1p1,18,2,2pun,0,0,4442,57,6,0
ACFBUSLSNUGRU_m4,11/8/2013,16:20:38,lit1p1,23,1,1pun,-2,1,4582,56,5,0
A1Q2I7G8105MPL_m4,11/8/2013,16:20:38,lit1p1,38,2,2nopun,0,0,6549,50,6,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:20:39,lit1p1,34,1,2nopun,0,1,4451,56,2,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:20:39,lit1p1,3,1,3nopun,0,1,6292,53,3,0
A2IF15HGGVM93B_m4,11/8/2013,16:20:39,lit1p1,2,1,5nopun,0,1,9486,52,2,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:20:40,lit1p1,9,1,3nopun,0,1,5452,59,7,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:20:40,lit1p1,22,1,6nopun,0,1,4609,68,2,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:20:41,lit1p1,25,2,2pun,0,0,4633,64,7,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:20:41,lit1p1,22,2,6pun,0,0,4810,50,6,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:20:41,lit1p1,40,2,5pun,0,0,4251,58,4,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:20:41,lit1p1,30,1,3nopun,0,1,5512,64,8,0
A1PFCPFCGNKME3_m4,11/8/2013,16:20:42,lit1p1,8,1,6nopun,0,1,4930,54,2,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:20:42,lit1p1,8,2,3nopun,0,0,6970,50,8,0
A1EU25HIF6NX3E _m4,11/8/2013,16:20:42,lit1p1,15,1,1pun,-2,1,4720,56,3,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:20:43,lit1p1,10,2,5pun,0,0,5264,54,2,0
A2HK1VAUSAFU0_m4,11/8/2013,16:20:43,lit1p1,28,2,0pun,0,0,4674,51,2,0
A360ANQ5YCFO1D_m4,11/8/2013,16:20:43,lit1p1,7,1,6nopun,0,1,9885,56,7,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:20:43,lit1p1,19,2,2pun,0,0,5157,57,7,0
AC5LU9TF9CTK9_m4,11/8/2013,16:20:43,lit1p1,11,2,2nopun,0,0,5511,48,5,0
A3T53EN0F7WMRO_m4,11/8/2013,16:20:44,lit1p1,18,2,2nopun,0,0,7460,42,8,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:20:44,lit1p1,35,1,2nopun,0,1,4411,57,3,0
A1LX3YP9PCKI72_m4,11/8/2013,16:20:44,lit1p1,12,1,4pun,-2,1,6294,47,2,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:20:45,lit1p1,23,1,6nopun,0,1,4565,69,3,0
A1Q2I7G8105MPL_m4,11/8/2013,16:20:45,lit1p1,39,2,2nopun,0,0,4392,50,7,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:20:46,lit1p1,41,1,5pun,-2,1,4189,57,5,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:20:46,lit1p1,10,1,1pun,-2,1,10127,51,4,0
A3VID10OBZ6FUG_m4,11/8/2013,16:20:46,lit1p1,2,1,2pun,-2,1,7285,48,2,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:20:47,lit1p1,23,2,6pun,0,0,4849,50,7,0
A2LEY4X3LD8G26_m4,11/8/2013,16:20:47,lit1p1,2,1,4pun,-2,1,6149,48,2,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:20:47,lit1p1,10,1,3nopun,0,1,5587,60,8,0
A1PFCPFCGNKME3_m4,11/8/2013,16:20:47,lit1p1,9,1,6nopun,0,1,4296,55,3,0
ACFBUSLSNUGRU_m4,11/8/2013,16:20:47,lit1p1,24,1,1pun,-2,1,7512,55,6,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:20:48,lit1p1,4,1,3nopun,0,1,5228,54,4,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:20:48,lit1p1,31,2,3nopun,0,0,5448,64,9,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:20:49,lit1p1,36,1,2nopun,0,1,4505,58,4,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:20:49,lit1p1,20,2,2pun,0,0,4796,57,8,0
AC5LU9TF9CTK9_m4,11/8/2013,16:20:49,lit1p1,12,2,2nopun,0,0,4840,48,6,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:20:49,lit1p1,11,1,5pun,-2,1,5537,53,3,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:20:49,lit1p1,9,2,3nopun,0,0,4797,50,9,0
A360ANQ5YCFO1D_m4,11/8/2013,16:20:50,lit1p1,8,1,6nopun,0,1,4876,57,8,0
A1LX3YP9PCKI72_m4,11/8/2013,16:20:50,lit1p1,13,2,0nopun,0,0,4378,47,1,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:20:50,lit1p1,26,2,2pun,0,0,4498,64,8,0
A1EU25HIF6NX3E _m4,11/8/2013,16:20:50,lit1p1,16,1,1pun,-2,1,6272,55,4,0
A2HK1VAUSAFU0_m4,11/8/2013,16:20:50,lit1p1,29,1,7nopun,0,1,6325,52,1,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:20:51,lit1p1,42,2,5pun,0,0,4301,57,6,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:20:51,lit1p1,24,1,6nopun,0,1,4460,70,4,0
A3T53EN0F7WMRO_m4,11/8/2013,16:20:52,lit1p1,19,1,1nopun,0,1,6407,43,1,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:20:53,lit1p1,24,2,6pun,0,0,5225,50,8,0
A1PFCPFCGNKME3_m4,11/8/2013,16:20:53,lit1p1,10,1,6nopun,0,1,4787,56,4,0
A1Q2I7G8105MPL_m4,11/8/2013,16:20:53,lit1p1,40,2,2nopun,0,0,4189,50,8,0
A2IF15HGGVM93B_m4,11/8/2013,16:20:53,lit1p1,3,1,5nopun,0,1,11264,53,3,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:20:54,lit1p1,5,2,6pun,0,0,12530,50,5,0
A2LEY4X3LD8G26_m4,11/8/2013,16:20:54,lit1p1,3,1,5pun,-2,1,5966,47,1,0
A3VID10OBZ6FUG_m4,11/8/2013,16:20:54,lit1p1,3,2,2pun,0,0,5788,48,3,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:20:54,lit1p1,11,2,1pun,0,0,5876,51,5,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:20:54,lit1p1,37,1,2nopun,0,1,4671,59,5,0
ACFBUSLSNUGRU_m4,11/8/2013,16:20:54,lit1p1,25,1,4nopun,0,1,4588,56,1,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:20:54,lit1p1,11,1,3nopun,0,1,5705,61,9,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:20:55,lit1p1,21,1,5nopun,0,1,5003,58,1,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:20:55,lit1p1,5,2,3nopun,0,0,5203,54,5,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:20:55,lit1p1,12,2,5pun,0,0,4481,53,4,0
AC5LU9TF9CTK9_m4,11/8/2013,16:20:55,lit1p1,13,2,2nopun,0,0,4841,48,7,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:20:56,lit1p1,32,1,3nopun,0,1,5599,65,10,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:20:56,lit1p1,10,2,3nopun,0,0,5368,50,10,0
A1EU25HIF6NX3E _m4,11/8/2013,16:20:56,lit1p1,17,2,1pun,0,0,4771,55,5,0
A2HK1VAUSAFU0_m4,11/8/2013,16:20:56,lit1p1,30,1,7nopun,0,1,4685,53,2,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:20:56,lit1p1,27,1,4nopun,0,1,5363,65,1,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:20:56,lit1p1,25,1,6nopun,0,1,4546,71,5,0
A1LX3YP9PCKI72_m4,11/8/2013,16:20:57,lit1p1,14,2,0nopun,0,0,4909,47,2,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:20:57,lit1p1,43,1,3nopun,0,1,5391,58,1,0
A1Q2I7G8105MPL_m4,11/8/2013,16:20:58,lit1p1,41,2,7pun,0,0,4304,50,1,0
A1PFCPFCGNKME3_m4,11/8/2013,16:20:59,lit1p1,11,1,6nopun,0,1,5005,57,5,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:20:59,lit1p1,38,1,2nopun,0,1,4436,60,6,0
A2LEY4X3LD8G26_m4,11/8/2013,16:21:00,lit1p1,4,2,5pun,0,0,4532,47,2,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:21:00,lit1p1,25,2,3nopun,0,0,5606,50,1,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:21:00,lit1p1,22,1,5nopun,0,1,4486,59,2,0
A3VID10OBZ6FUG_m4,11/8/2013,16:21:01,lit1p1,4,2,2pun,0,0,5070,48,4,0
AC5LU9TF9CTK9_m4,11/8/2013,16:21:01,lit1p1,14,2,2nopun,0,0,4930,48,8,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:21:02,lit1p1,13,2,5pun,0,0,4880,53,5,0
A2IF15HGGVM93B_m4,11/8/2013,16:21:02,lit1p1,4,1,5nopun,0,1,6242,54,4,0
A1EU25HIF6NX3E _m4,11/8/2013,16:21:02,lit1p1,18,2,1pun,0,0,4991,55,6,0
A3T53EN0F7WMRO_m4,11/8/2013,16:21:02,lit1p1,20,1,1nopun,0,1,6854,44,2,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:21:02,lit1p1,28,1,4nopun,0,1,4607,66,2,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:21:02,lit1p1,12,1,3nopun,0,1,6021,62,10,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:21:02,lit1p1,44,1,3nopun,0,1,4297,59,2,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:21:02,lit1p1,26,1,6nopun,0,1,4679,72,6,0
A1LX3YP9PCKI72_m4,11/8/2013,16:21:02,lit1p1,15,2,7nopun,0,0,4597,47,1,0
A2HK1VAUSAFU0_m4,11/8/2013,16:21:03,lit1p1,31,1,7nopun,0,1,4785,54,3,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:21:03,lit1p1,6,1,3nopun,0,1,5572,55,6,0
ACFBUSLSNUGRU_m4,11/8/2013,16:21:03,lit1p1,26,1,4nopun,0,1,5126,57,2,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:21:03,lit1p1,6,2,6pun,0,0,6930,50,6,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:21:04,lit1p1,12,2,1pun,0,0,7594,51,6,0
A2LEY4X3LD8G26_m4,11/8/2013,16:21:05,lit1p1,5,2,5pun,0,0,4643,47,3,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:21:05,lit1p1,23,1,5nopun,0,1,4296,60,3,0
A360ANQ5YCFO1D_m4,11/8/2013,16:21:05,lit1p1,9,1,0pun,-2,1,12058,56,1,0
A1PFCPFCGNKME3_m4,11/8/2013,16:21:05,lit1p1,12,1,6nopun,0,1,4786,58,6,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:21:05,lit1p1,39,1,2nopun,0,1,4373,61,7,0
A1Q2I7G8105MPL_m4,11/8/2013,16:21:05,lit1p1,42,2,7pun,0,0,4394,50,2,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:21:05,lit1p1,33,2,6pun,0,0,8079,65,1,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:21:06,lit1p1,11,2,5nopun,0,0,9037,50,1,0
A17ITPS92UMJRJ_m4,11/8/2013,16:21:06,lit1p1,1,2,3pun,0,0,13244,50,1,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:21:06,lit1p1,26,1,3nopun,0,1,4759,51,2,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:21:07,lit1p1,14,2,5pun,0,0,4629,53,6,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:21:07,lit1p1,45,1,3nopun,0,1,4267,60,3,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:21:08,lit1p1,27,1,6nopun,0,1,4592,73,7,0
A3VID10OBZ6FUG_m4,11/8/2013,16:21:08,lit1p1,5,2,2pun,0,0,5211,48,5,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:21:08,lit1p1,29,2,3pun,0,0,5331,66,1,0
A2HK1VAUSAFU0_m4,11/8/2013,16:21:08,lit1p1,32,1,7nopun,0,1,4656,55,4,0
A2IF15HGGVM93B_m4,11/8/2013,16:21:08,lit1p1,5,1,5nopun,0,1,5076,55,5,0
A1EU25HIF6NX3E _m4,11/8/2013,16:21:08,lit1p1,19,2,0pun,0,0,5563,55,1,0
A1LX3YP9PCKI72_m4,11/8/2013,16:21:09,lit1p1,16,2,7nopun,0,0,5437,47,2,0
AC5LU9TF9CTK9_m4,11/8/2013,16:21:09,lit1p1,15,2,6pun,0,0,6661,48,1,0
A1Q2I7G8105MPL_m4,11/8/2013,16:21:09,lit1p1,43,2,7pun,0,0,4251,50,3,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:21:09,lit1p1,40,1,2nopun,0,1,4491,62,8,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:21:10,lit1p1,13,1,5nopun,0,1,6076,63,1,0
A3T53EN0F7WMRO_m4,11/8/2013,16:21:10,lit1p1,21,1,1nopun,0,1,5443,45,3,0
ACFBUSLSNUGRU_m4,11/8/2013,16:21:10,lit1p1,27,1,6nopun,0,1,4660,58,1,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:21:10,lit1p1,24,1,5nopun,0,1,4365,61,4,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:21:10,lit1p1,7,1,3nopun,0,1,5383,56,7,0
A2LEY4X3LD8G26_m4,11/8/2013,16:21:10,lit1p1,6,2,5pun,0,0,4514,47,4,0
A1PFCPFCGNKME3_m4,11/8/2013,16:21:11,lit1p1,13,1,6nopun,0,1,4472,59,7,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:21:12,lit1p1,12,2,5nopun,0,0,4456,50,2,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:21:12,lit1p1,34,1,6pun,-2,1,4849,64,2,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:21:13,lit1p1,27,1,3nopun,0,1,4814,52,3,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:21:13,lit1p1,28,1,6nopun,0,1,4628,74,8,0
A3VID10OBZ6FUG_m4,11/8/2013,16:21:13,lit1p1,6,2,2pun,0,0,4587,48,6,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:21:14,lit1p1,30,2,3pun,0,0,4620,66,2,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:21:14,lit1p1,15,1,2nopun,0,1,5743,54,1,0
A2HK1VAUSAFU0_m4,11/8/2013,16:21:14,lit1p1,33,1,7nopun,0,1,4727,56,5,0
A360ANQ5YCFO1D_m4,11/8/2013,16:21:14,lit1p1,10,1,0pun,-2,1,6855,55,2,0
A1Q2I7G8105MPL_m4,11/8/2013,16:21:14,lit1p1,44,2,7pun,0,0,4355,50,4,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:21:14,lit1p1,13,1,6pun,-2,1,9085,50,1,0
A1LX3YP9PCKI72_m4,11/8/2013,16:21:14,lit1p1,17,2,7nopun,0,0,4920,47,3,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:21:15,lit1p1,46,1,3nopun,0,1,6799,61,4,0
A1EU25HIF6NX3E _m4,11/8/2013,16:21:15,lit1p1,20,2,0pun,0,0,5083,55,2,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:21:15,lit1p1,41,1,3nopun,0,1,4966,63,1,0
ACFBUSLSNUGRU_m4,11/8/2013,16:21:16,lit1p1,28,1,6nopun,0,1,4457,59,2,0
AC5LU9TF9CTK9_m4,11/8/2013,16:21:16,lit1p1,16,2,6pun,0,0,4760,48,2,0
A2IF15HGGVM93B_m4,11/8/2013,16:21:16,lit1p1,6,1,5nopun,0,1,5085,56,6,0
A2LEY4X3LD8G26_m4,11/8/2013,16:21:16,lit1p1,7,2,5pun,0,0,4775,47,5,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:21:16,lit1p1,7,1,6pun,-2,1,5380,49,7,0
A1PFCPFCGNKME3_m4,11/8/2013,16:21:16,lit1p1,14,1,6nopun,0,1,4490,60,8,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:21:16,lit1p1,14,1,5nopun,0,1,5591,64,2,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:21:17,lit1p1,13,2,5nopun,0,0,4346,50,3,0
A3T53EN0F7WMRO_m4,11/8/2013,16:21:17,lit1p1,22,1,1nopun,0,1,5918,46,4,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:21:18,lit1p1,8,1,3nopun,0,1,5478,57,8,0
A17ITPS92UMJRJ_m4,11/8/2013,16:21:18,lit1p1,2,1,3pun,-2,1,6182,49,2,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:21:19,lit1p1,35,2,6pun,0,0,5207,64,3,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:21:19,lit1p1,28,1,3nopun,0,1,4724,53,4,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:21:19,lit1p1,31,2,3pun,0,0,4596,66,3,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:21:19,lit1p1,16,1,2nopun,0,1,4450,55,2,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:21:19,lit1p1,29,1,1pun,-2,1,4897,73,1,0
A1LX3YP9PCKI72_m4,11/8/2013,16:21:20,lit1p1,18,2,7nopun,0,0,4501,47,4,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:21:20,lit1p1,42,1,3nopun,0,1,4033,64,2,0
A2HK1VAUSAFU0_m4,11/8/2013,16:21:20,lit1p1,34,1,7nopun,0,1,5136,57,6,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:21:20,lit1p1,47,1,3nopun,0,1,4478,62,5,0
AC5LU9TF9CTK9_m4,11/8/2013,16:21:21,lit1p1,17,2,6pun,0,0,4440,48,3,0
A2LEY4X3LD8G26_m4,11/8/2013,16:21:21,lit1p1,8,2,5pun,0,0,4438,47,6,0
A1EU25HIF6NX3E _m4,11/8/2013,16:21:21,lit1p1,21,2,2nopun,0,0,5359,55,1,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:21:22,lit1p1,25,1,5nopun,0,1,10810,62,5,0
A1PFCPFCGNKME3_m4,11/8/2013,16:21:22,lit1p1,15,1,3nopun,0,1,4938,61,1,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:21:22,lit1p1,14,2,6pun,0,0,5520,50,2,0
A360ANQ5YCFO1D_m4,11/8/2013,16:21:22,lit1p1,11,1,5nopun,0,1,5448,56,1,0
A1SGZURHVDM30V_m4,11/8/2013,16:21:23,lit1p1,1,2,6pun,0,0,14194,50,1,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:21:24,lit1p1,14,2,5nopun,0,0,5363,50,4,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:21:24,lit1p1,15,1,5nopun,0,1,6350,65,3,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:21:25,lit1p1,29,1,3nopun,0,1,4823,54,5,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:21:25,lit1p1,17,1,2nopun,0,1,4493,56,3,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:21:25,lit1p1,9,1,3nopun,0,1,5321,58,9,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:21:25,lit1p1,43,1,3nopun,0,1,4846,65,3,0
ACFBUSLSNUGRU_m4,11/8/2013,16:21:25,lit1p1,29,1,6nopun,0,1,5157,60,3,0
A1LX3YP9PCKI72_m4,11/8/2013,16:21:25,lit1p1,19,1,7nopun,0,1,4828,48,5,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:21:26,lit1p1,48,1,3nopun,0,1,4727,63,6,0
A2HK1VAUSAFU0_m4,11/8/2013,16:21:26,lit1p1,35,1,7nopun,0,1,4718,58,7,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:21:26,lit1p1,36,2,6pun,0,0,5576,64,4,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:21:26,lit1p1,32,2,3pun,0,0,4371,66,4,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:21:27,lit1p1,30,1,1pun,-2,1,4726,72,2,0
AC5LU9TF9CTK9_m4,11/8/2013,16:21:27,lit1p1,18,2,6pun,0,0,4551,48,4,0
A3T53EN0F7WMRO_m4,11/8/2013,16:21:27,lit1p1,23,1,1nopun,0,1,6782,47,5,0
A2LEY4X3LD8G26_m4,11/8/2013,16:21:27,lit1p1,9,1,1nopun,0,1,4960,48,1,0
A1PFCPFCGNKME3_m4,11/8/2013,16:21:27,lit1p1,16,1,3nopun,0,1,4368,62,2,0
A1EU25HIF6NX3E _m4,11/8/2013,16:21:28,lit1p1,22,2,2nopun,0,0,4872,55,2,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:21:28,lit1p1,8,2,6pun,0,0,6290,49,8,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:21:29,lit1p1,15,2,6pun,0,0,5345,50,3,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:21:30,lit1p1,15,1,5nopun,0,1,5029,51,5,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:21:30,lit1p1,18,2,2nopun,0,0,4405,56,4,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:21:30,lit1p1,26,1,5nopun,0,1,5060,63,6,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:21:30,lit1p1,44,1,3nopun,0,1,4416,66,4,0
A360ANQ5YCFO1D_m4,11/8/2013,16:21:30,lit1p1,12,1,5nopun,0,1,5040,57,2,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:21:31,lit1p1,30,1,3nopun,0,1,4780,55,6,0
ACFBUSLSNUGRU_m4,11/8/2013,16:21:31,lit1p1,30,1,6nopun,0,1,4342,61,4,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:21:31,lit1p1,49,1,3nopun,0,1,4301,64,7,0
A2HK1VAUSAFU0_m4,11/8/2013,16:21:31,lit1p1,36,1,7nopun,0,1,4653,59,8,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:21:32,lit1p1,16,1,5nopun,0,1,5633,66,4,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:21:32,lit1p1,10,1,3nopun,0,1,5164,59,10,0
A1LX3YP9PCKI72_m4,11/8/2013,16:21:32,lit1p1,20,1,7nopun,0,1,4762,49,6,0
AC5LU9TF9CTK9_m4,11/8/2013,16:21:32,lit1p1,19,2,6pun,0,0,4500,48,5,0
A2OMWZZ5IHPJUD_m4,11/8/2013,16:21:32,lit1p1,31,1,1pun,-2,1,4630,71,3,0
A2LEY4X3LD8G26_m4,11/8/2013,16:21:32,lit1p1,10,1,1nopun,0,1,4500,49,2,0
A1PFCPFCGNKME3_m4,11/8/2013,16:21:33,lit1p1,17,1,3nopun,0,1,4195,63,3,0
A17ITPS92UMJRJ_m4,11/8/2013,16:21:33,lit1p1,3,2,3pun,0,0,11040,49,3,0
A1EU25HIF6NX3E _m4,11/8/2013,16:21:35,lit1p1,23,1,2nopun,0,1,4730,56,3,0
ADJ9IFSBTTE3R_m4,11/8/2013,16:21:35,lit1p1,37,2,6pun,0,0,5758,64,5,0
A3T53EN0F7WMRO_m4,11/8/2013,16:21:35,lit1p1,24,1,1nopun,0,1,5115,48,6,0
A2IF15HGGVM93B_m4,11/8/2013,16:21:35,lit1p1,7,1,6nopun,0,1,16777,57,1,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:21:35,lit1p1,19,2,2nopun,0,0,4371,56,5,0
A1G6XJ3UGNCPVM_m4,11/8/2013,16:21:35,lit1p1,45,1,3nopun,0,1,4445,67,5,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:21:36,lit1p1,27,1,7pun,-2,1,4975,62,1,0
A2YBZFSUD5OP7W_m4,11/8/2013,16:21:36,lit1p1,50,1,3nopun,0,1,4421,65,8,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:21:37,lit1p1,31,1,3nopun,0,1,4949,56,7,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:21:37,lit1p1,16,2,6pun,0,0,5797,50,4,0
